Latitude,Longitude,Ampli I,Ampli I generic,delta_log_pga,ampli_pga
46.052,7.25,0.48,0.95,0.368217054,2.334624583
46.052,7.2775,0.48,0.95,0.368217054,2.334624583
46.052,7.305,0.48,0.95,0.368217054,2.334624583
46.052,7.3325,0.48,0.95,0.368217054,2.334624583
46.052,7.745,0.48,0.95,0.368217054,2.334624583
46.052,7.8,0.48,0.95,0.368217054,2.334624583
46.052,7.9925,0.48,0.95,0.368217054,2.334624583
46.052,8.1575,0.48,0.95,0.368217054,2.334624583
46.052,8.185,0.48,0.95,0.368217054,2.334624583
46.052,8.2125,0.48,0.95,0.368217054,2.334624583
46.052,8.3775,0.48,0.95,0.368217054,2.334624583
46.052,8.625,0.48,0.95,0.368217054,2.334624583
46.052,8.6525,0.48,0.95,0.368217054,2.334624583
46.052,8.68,0.48,0.95,0.368217054,2.334624583
46.052,8.79,0.48,0.95,0.368217054,2.334624583
46.052,8.8175,0.48,0.95,0.368217054,2.334624583
46.052,8.845,0.48,0.95,0.368217054,2.334624583
46.052,8.8725,0.48,0.95,0.368217054,2.334624583
46.052,8.9,0.48,0.95,0.368217054,2.334624583
46.052,8.955,0.48,0.95,0.368217054,2.334624583
46.052,8.9825,0.48,0.95,0.368217054,2.334624583
46.052,9.3125,0.48,0.95,0.368217054,2.334624583
46.052,9.34,0.48,0.95,0.368217054,2.334624583
46.052,9.3675,0.48,0.95,0.368217054,2.334624583
46.052,9.395,0.48,0.95,0.368217054,2.334624583
46.052,9.4225,0.48,0.95,0.368217054,2.334624583
46.052,9.45,0.48,0.95,0.368217054,2.334624583
46.052,9.4775,0.48,0.95,0.368217054,2.334624583
46.052,9.505,0.48,0.95,0.368217054,2.334624583
46.052,9.5325,0.48,0.95,0.368217054,2.334624583
46.052,9.56,0.48,0.95,0.368217054,2.334624583
46.052,9.5875,0.48,0.95,0.368217054,2.334624583
46.052,9.7525,0.48,0.95,0.368217054,2.334624583
46.052,9.78,0.48,0.95,0.368217054,2.334624583
46.052,9.835,0.48,0.95,0.368217054,2.334624583
46.052,10.027,0.48,0.95,0.368217054,2.334624583
46.052,10.633,0.48,0.95,0.368217054,2.334624583
46.052,10.66,0.48,0.95,0.368217054,2.334624583
46.067,7.0025,0.48,0.95,0.368217054,2.334624583
46.067,7.2775,0.48,0.95,0.368217054,2.334624583
46.067,7.305,0.48,0.95,0.368217054,2.334624583
46.067,7.3325,0.48,0.95,0.368217054,2.334624583
46.067,7.745,0.48,0.95,0.368217054,2.334624583
46.067,7.8,0.48,0.95,0.368217054,2.334624583
46.067,7.855,0.48,0.95,0.368217054,2.334624583
46.067,8.185,0.48,0.95,0.368217054,2.334624583
46.067,8.2125,0.48,0.95,0.368217054,2.334624583
46.067,8.24,0.48,0.95,0.368217054,2.334624583
46.067,8.3225,0.48,0.95,0.368217054,2.334624583
46.067,8.5425,0.48,0.95,0.368217054,2.334624583
46.067,8.57,0.48,0.95,0.368217054,2.334624583
46.067,8.5975,0.48,0.95,0.368217054,2.334624583
46.067,8.625,0.48,0.95,0.368217054,2.334624583
46.067,8.6525,0.48,0.95,0.368217054,2.334624583
46.067,8.68,0.48,0.95,0.368217054,2.334624583
46.067,8.735,0.48,0.95,0.368217054,2.334624583
46.067,8.7625,0.48,0.95,0.368217054,2.334624583
46.067,8.79,0.48,0.95,0.368217054,2.334624583
46.067,8.8175,0.48,0.95,0.368217054,2.334624583
46.067,8.845,0.48,0.95,0.368217054,2.334624583
46.067,8.8725,0.48,0.95,0.368217054,2.334624583
46.067,8.9,0.48,0.95,0.368217054,2.334624583
46.067,8.955,0.48,0.95,0.368217054,2.334624583
46.067,8.9825,0.48,0.95,0.368217054,2.334624583
46.067,9.0375,0.48,0.95,0.368217054,2.334624583
46.067,9.065,0.48,0.95,0.368217054,2.334624583
46.067,9.0925,0.48,0.95,0.368217054,2.334624583
46.067,9.12,0.48,0.95,0.368217054,2.334624583
46.067,9.1475,0.48,0.95,0.368217054,2.334624583
46.067,9.2025,0.48,0.95,0.368217054,2.334624583
46.067,9.23,0.48,0.95,0.368217054,2.334624583
46.067,9.2575,0.48,0.95,0.368217054,2.334624583
46.067,9.3125,0.48,0.95,0.368217054,2.334624583
46.067,9.34,0.48,0.95,0.368217054,2.334624583
46.067,9.3675,0.48,0.95,0.368217054,2.334624583
46.067,9.395,0.48,0.95,0.368217054,2.334624583
46.067,9.4225,0.48,0.95,0.368217054,2.334624583
46.067,9.45,0.48,0.95,0.368217054,2.334624583
46.067,9.4775,0.48,0.95,0.368217054,2.334624583
46.067,9.505,0.48,0.95,0.368217054,2.334624583
46.067,9.5325,0.48,0.95,0.368217054,2.334624583
46.067,9.56,0.48,0.95,0.368217054,2.334624583
46.067,9.5875,0.48,0.95,0.368217054,2.334624583
46.067,9.615,0.48,0.95,0.368217054,2.334624583
46.067,9.78,0.48,0.95,0.368217054,2.334624583
46.067,9.8075,0.48,0.95,0.368217054,2.334624583
46.067,9.835,0.48,0.95,0.368217054,2.334624583
46.067,9.8625,0.48,0.95,0.368217054,2.334624583
46.067,9.89,0.48,0.95,0.368217054,2.334624583
46.067,9.9175,0.48,0.95,0.368217054,2.334624583
46.067,10.66,0.48,0.95,0.368217054,2.334624583
46.081,7.0025,0.48,0.95,0.368217054,2.334624583
46.081,7.0575,0.48,0.95,0.368217054,2.334624583
46.081,7.085,0.48,0.95,0.368217054,2.334624583
46.081,7.305,0.48,0.95,0.368217054,2.334624583
46.081,7.3325,0.48,0.95,0.368217054,2.334624583
46.081,7.36,0.48,0.95,0.368217054,2.334624583
46.081,7.3875,0.48,0.95,0.368217054,2.334624583
46.081,7.7725,0.48,0.95,0.368217054,2.334624583
46.081,7.8,0.48,0.95,0.368217054,2.334624583
46.081,7.8275,0.48,0.95,0.368217054,2.334624583
46.081,7.855,0.48,0.95,0.368217054,2.334624583
46.081,7.965,0.48,0.95,0.368217054,2.334624583
46.081,8.075,0.48,0.95,0.368217054,2.334624583
46.081,8.185,0.48,0.95,0.368217054,2.334624583
46.081,8.24,0.48,0.95,0.368217054,2.334624583
46.081,8.3775,0.48,0.95,0.368217054,2.334624583
46.081,8.4325,0.48,0.95,0.368217054,2.334624583
46.081,8.57,0.48,0.95,0.368217054,2.334624583
46.081,8.5975,0.48,0.95,0.368217054,2.334624583
46.081,8.625,0.48,0.95,0.368217054,2.334624583
46.081,8.68,0.48,0.95,0.368217054,2.334624583
46.081,8.735,0.48,0.95,0.368217054,2.334624583
46.081,8.7625,0.48,0.95,0.368217054,2.334624583
46.081,8.79,0.48,0.95,0.368217054,2.334624583
46.081,8.8175,0.48,0.95,0.368217054,2.334624583
46.081,8.845,0.48,0.95,0.368217054,2.334624583
46.081,8.9,0.48,0.95,0.368217054,2.334624583
46.081,8.955,0.48,0.95,0.368217054,2.334624583
46.081,8.9825,0.48,0.95,0.368217054,2.334624583
46.081,9.01,0.48,0.95,0.368217054,2.334624583
46.081,9.0375,0.48,0.95,0.368217054,2.334624583
46.081,9.065,0.48,0.95,0.368217054,2.334624583
46.081,9.12,0.48,0.95,0.368217054,2.334624583
46.081,9.2025,0.48,0.95,0.368217054,2.334624583
46.081,9.2575,0.48,0.95,0.368217054,2.334624583
46.081,9.3125,0.48,0.95,0.368217054,2.334624583
46.081,9.34,0.48,0.95,0.368217054,2.334624583
46.081,9.3675,0.48,0.95,0.368217054,2.334624583
46.081,9.395,0.48,0.95,0.368217054,2.334624583
46.081,9.4225,0.48,0.95,0.368217054,2.334624583
46.081,9.45,0.48,0.95,0.368217054,2.334624583
46.081,9.4775,0.48,0.95,0.368217054,2.334624583
46.081,9.505,0.48,0.95,0.368217054,2.334624583
46.081,9.5325,0.48,0.95,0.368217054,2.334624583
46.081,9.56,0.48,0.95,0.368217054,2.334624583
46.081,9.5875,0.48,0.95,0.368217054,2.334624583
46.081,9.615,0.48,0.95,0.368217054,2.334624583
46.081,9.8075,0.48,0.95,0.368217054,2.334624583
46.081,9.835,0.48,0.95,0.368217054,2.334624583
46.081,9.8625,0.48,0.95,0.368217054,2.334624583
46.081,9.89,0.48,0.95,0.368217054,2.334624583
46.081,9.9175,0.48,0.95,0.368217054,2.334624583
46.081,9.945,0.48,0.95,0.368217054,2.334624583
46.096,6.9475,0.48,0.95,0.368217054,2.334624583
46.096,7.0025,0.48,0.95,0.368217054,2.334624583
46.096,7.085,0.48,0.95,0.368217054,2.334624583
46.096,7.1125,0.48,0.95,0.368217054,2.334624583
46.096,7.2775,0.48,0.95,0.368217054,2.334624583
46.096,7.305,0.48,0.95,0.368217054,2.334624583
46.096,7.3325,0.48,0.95,0.368217054,2.334624583
46.096,7.36,0.48,0.95,0.368217054,2.334624583
46.096,7.7725,0.48,0.95,0.368217054,2.334624583
46.096,7.9925,0.48,0.95,0.368217054,2.334624583
46.096,8.075,0.48,0.95,0.368217054,2.334624583
46.096,8.2125,0.48,0.95,0.368217054,2.334624583
46.096,8.3225,0.48,0.95,0.368217054,2.334624583
46.096,8.35,0.48,0.95,0.368217054,2.334624583
46.096,8.625,0.48,0.95,0.368217054,2.334624583
46.096,8.6525,0.48,0.95,0.368217054,2.334624583
46.096,8.68,0.48,0.95,0.368217054,2.334624583
46.096,8.735,0.48,0.95,0.368217054,2.334624583
46.096,8.7625,0.48,0.95,0.368217054,2.334624583
46.096,8.79,0.48,0.95,0.368217054,2.334624583
46.096,8.8175,0.48,0.95,0.368217054,2.334624583
46.096,8.845,0.48,0.95,0.368217054,2.334624583
46.096,8.8725,0.48,0.95,0.368217054,2.334624583
46.096,8.9,0.48,0.95,0.368217054,2.334624583
46.096,8.9825,0.48,0.95,0.368217054,2.334624583
46.096,9.01,0.48,0.95,0.368217054,2.334624583
46.096,9.0375,0.48,0.95,0.368217054,2.334624583
46.096,9.065,0.48,0.95,0.368217054,2.334624583
46.096,9.0925,0.48,0.95,0.368217054,2.334624583
46.096,9.12,0.48,0.95,0.368217054,2.334624583
46.096,9.1475,0.48,0.95,0.368217054,2.334624583
46.096,9.175,0.48,0.95,0.368217054,2.334624583
46.096,9.2025,0.48,0.95,0.368217054,2.334624583
46.096,9.23,0.48,0.95,0.368217054,2.334624583
46.096,9.2575,0.48,0.95,0.368217054,2.334624583
46.096,9.34,0.48,0.95,0.368217054,2.334624583
46.096,9.3675,0.48,0.95,0.368217054,2.334624583
46.096,9.395,0.48,0.95,0.368217054,2.334624583
46.096,9.4225,0.48,0.95,0.368217054,2.334624583
46.096,9.45,0.48,0.95,0.368217054,2.334624583
46.096,9.4775,0.48,0.95,0.368217054,2.334624583
46.096,9.505,0.48,0.95,0.368217054,2.334624583
46.096,9.5325,0.48,0.95,0.368217054,2.334624583
46.096,9.56,0.48,0.95,0.368217054,2.334624583
46.096,9.5875,0.48,0.95,0.368217054,2.334624583
46.096,9.615,0.48,0.95,0.368217054,2.334624583
46.096,9.6425,0.48,0.95,0.368217054,2.334624583
46.096,9.67,0.48,0.95,0.368217054,2.334624583
46.096,9.8625,0.48,0.95,0.368217054,2.334624583
46.096,10.66,0.48,0.95,0.368217054,2.334624583
46.11,6.975,0.48,0.95,0.368217054,2.334624583
46.11,7.3325,0.48,0.95,0.368217054,2.334624583
46.11,7.36,0.48,0.95,0.368217054,2.334624583
46.11,7.7725,0.48,0.95,0.368217054,2.334624583
46.11,7.8275,0.48,0.95,0.368217054,2.334624583
46.11,7.855,0.48,0.95,0.368217054,2.334624583
46.11,7.8825,0.48,0.95,0.368217054,2.334624583
46.11,7.91,0.48,0.95,0.368217054,2.334624583
46.11,7.9375,0.48,0.95,0.368217054,2.334624583
46.11,7.965,0.48,0.95,0.368217054,2.334624583
46.11,8.24,0.48,0.95,0.368217054,2.334624583
46.11,8.2675,0.48,0.95,0.368217054,2.334624583
46.11,8.35,0.48,0.95,0.368217054,2.334624583
46.11,8.3775,0.48,0.95,0.368217054,2.334624583
46.11,8.4875,0.48,0.95,0.368217054,2.334624583
46.11,8.68,0.48,0.95,0.368217054,2.334624583
46.11,8.79,0.48,0.95,0.368217054,2.334624583
46.11,8.8175,0.48,0.95,0.368217054,2.334624583
46.11,8.8725,0.48,0.95,0.368217054,2.334624583
46.11,8.9,0.48,0.95,0.368217054,2.334624583
46.11,9.01,0.48,0.95,0.368217054,2.334624583
46.11,9.0375,0.48,0.95,0.368217054,2.334624583
46.11,9.065,0.48,0.95,0.368217054,2.334624583
46.11,9.0925,0.48,0.95,0.368217054,2.334624583
46.11,9.12,0.48,0.95,0.368217054,2.334624583
46.11,9.1475,0.48,0.95,0.368217054,2.334624583
46.11,9.175,0.48,0.95,0.368217054,2.334624583
46.11,9.2025,0.48,0.95,0.368217054,2.334624583
46.11,9.23,0.48,0.95,0.368217054,2.334624583
46.11,9.2575,0.48,0.95,0.368217054,2.334624583
46.11,9.34,0.48,0.95,0.368217054,2.334624583
46.11,9.3675,0.48,0.95,0.368217054,2.334624583
46.11,9.395,0.48,0.95,0.368217054,2.334624583
46.11,9.4225,0.48,0.95,0.368217054,2.334624583
46.11,9.45,0.48,0.95,0.368217054,2.334624583
46.11,9.4775,0.48,0.95,0.368217054,2.334624583
46.11,9.505,0.48,0.95,0.368217054,2.334624583
46.11,9.5325,0.48,0.95,0.368217054,2.334624583
46.11,9.56,0.48,0.95,0.368217054,2.334624583
46.11,9.5875,0.48,0.95,0.368217054,2.334624583
46.11,9.615,0.48,0.95,0.368217054,2.334624583
46.11,9.6425,0.48,0.95,0.368217054,2.334624583
46.11,9.67,0.48,0.95,0.368217054,2.334624583
46.11,9.6975,0.48,0.95,0.368217054,2.334624583
46.11,9.725,0.48,0.95,0.368217054,2.334624583
46.11,10.688,0.48,0.95,0.368217054,2.334624583
46.125,7.03,0.48,0.95,0.368217054,2.334624583
46.125,7.2775,0.48,0.95,0.368217054,2.334624583
46.125,7.7725,0.48,0.95,0.368217054,2.334624583
46.125,7.8275,0.48,0.95,0.368217054,2.334624583
46.125,7.91,0.48,0.95,0.368217054,2.334624583
46.125,7.965,0.48,0.95,0.368217054,2.334624583
46.125,7.9925,0.48,0.95,0.368217054,2.334624583
46.125,8.02,0.48,0.95,0.368217054,2.334624583
46.125,8.0475,0.48,0.95,0.368217054,2.334624583
46.125,8.2675,0.48,0.95,0.368217054,2.334624583
46.125,8.3225,0.48,0.95,0.368217054,2.334624583
46.125,8.35,0.48,0.95,0.368217054,2.334624583
46.125,8.3775,0.48,0.95,0.368217054,2.334624583
46.125,8.405,0.48,0.95,0.368217054,2.334624583
46.125,8.5425,0.48,0.95,0.368217054,2.334624583
46.125,8.79,0.48,0.95,0.368217054,2.334624583
46.125,8.8175,0.48,0.95,0.368217054,2.334624583
46.125,8.8725,0.48,0.95,0.368217054,2.334624583
46.125,8.9,0.48,0.95,0.368217054,2.334624583
46.125,8.9275,0.48,0.95,0.368217054,2.334624583
46.125,8.955,0.48,0.95,0.368217054,2.334624583
46.125,8.9825,0.48,0.95,0.368217054,2.334624583
46.125,9.01,0.48,0.95,0.368217054,2.334624583
46.125,9.065,0.48,0.95,0.368217054,2.334624583
46.125,9.0925,0.48,0.95,0.368217054,2.334624583
46.125,9.12,0.48,0.95,0.368217054,2.334624583
46.125,9.1475,0.48,0.95,0.368217054,2.334624583
46.125,9.175,0.48,0.95,0.368217054,2.334624583
46.125,9.2025,0.48,0.95,0.368217054,2.334624583
46.125,9.23,0.48,0.95,0.368217054,2.334624583
46.125,9.2575,0.48,0.95,0.368217054,2.334624583
46.125,9.285,0.48,0.95,0.368217054,2.334624583
46.125,9.4225,0.48,0.95,0.368217054,2.334624583
46.125,9.45,0.48,0.95,0.368217054,2.334624583
46.125,9.4775,0.48,0.95,0.368217054,2.334624583
46.125,9.505,0.48,0.95,0.368217054,2.334624583
46.125,9.5325,0.48,0.95,0.368217054,2.334624583
46.125,9.56,0.48,0.95,0.368217054,2.334624583
46.125,9.5875,0.48,0.95,0.368217054,2.334624583
46.125,9.615,0.48,0.95,0.368217054,2.334624583
46.125,9.6425,0.48,0.95,0.368217054,2.334624583
46.125,9.67,0.48,0.95,0.368217054,2.334624583
46.125,9.6975,0.48,0.95,0.368217054,2.334624583
46.125,9.725,0.48,0.95,0.368217054,2.334624583
46.125,9.7525,0.48,0.95,0.368217054,2.334624583
46.139,7.03,0.48,0.95,0.368217054,2.334624583
46.139,7.0575,0.48,0.95,0.368217054,2.334624583
46.139,7.47,0.48,0.95,0.368217054,2.334624583
46.139,7.745,0.48,0.95,0.368217054,2.334624583
46.139,7.8275,0.48,0.95,0.368217054,2.334624583
46.139,7.91,0.48,0.95,0.368217054,2.334624583
46.139,7.9925,0.48,0.95,0.368217054,2.334624583
46.139,8.02,0.48,0.95,0.368217054,2.334624583
46.139,8.075,0.48,0.95,0.368217054,2.334624583
46.139,8.1025,0.48,0.95,0.368217054,2.334624583
46.139,8.13,0.48,0.95,0.368217054,2.334624583
46.139,8.1575,0.48,0.95,0.368217054,2.334624583
46.139,8.185,0.48,0.95,0.368217054,2.334624583
46.139,8.405,0.48,0.95,0.368217054,2.334624583
46.139,8.4325,0.48,0.95,0.368217054,2.334624583
46.139,8.8175,0.48,0.95,0.368217054,2.334624583
46.139,8.845,0.48,0.95,0.368217054,2.334624583
46.139,8.8725,0.48,0.95,0.368217054,2.334624583
46.139,8.9,0.48,0.95,0.368217054,2.334624583
46.139,8.9275,0.48,0.95,0.368217054,2.334624583
46.139,8.955,0.48,0.95,0.368217054,2.334624583
46.139,8.9825,0.48,0.95,0.368217054,2.334624583
46.139,9.0925,0.48,0.95,0.368217054,2.334624583
46.139,9.1475,0.48,0.95,0.368217054,2.334624583
46.139,9.175,0.48,0.95,0.368217054,2.334624583
46.139,9.2025,0.48,0.95,0.368217054,2.334624583
46.139,9.23,0.48,0.95,0.368217054,2.334624583
46.139,9.2575,0.48,0.95,0.368217054,2.334624583
46.139,9.285,0.48,0.95,0.368217054,2.334624583
46.139,9.67,0.48,0.95,0.368217054,2.334624583
46.139,9.6975,0.48,0.95,0.368217054,2.334624583
46.139,9.725,0.48,0.95,0.368217054,2.334624583
46.139,9.7525,0.48,0.95,0.368217054,2.334624583
46.154,7.03,0.48,0.95,0.368217054,2.334624583
46.154,7.47,0.48,0.95,0.368217054,2.334624583
46.154,7.4975,0.48,0.95,0.368217054,2.334624583
46.154,7.5525,0.48,0.95,0.368217054,2.334624583
46.154,7.58,0.48,0.95,0.368217054,2.334624583
46.154,7.6075,0.48,0.95,0.368217054,2.334624583
46.154,7.635,0.48,0.95,0.368217054,2.334624583
46.154,7.745,0.48,0.95,0.368217054,2.334624583
46.154,7.9375,0.48,0.95,0.368217054,2.334624583
46.154,7.965,0.48,0.95,0.368217054,2.334624583
46.154,7.9925,0.48,0.95,0.368217054,2.334624583
46.154,8.02,0.48,0.95,0.368217054,2.334624583
46.154,8.0475,0.48,0.95,0.368217054,2.334624583
46.154,8.1025,0.48,0.95,0.368217054,2.334624583
46.154,8.13,0.48,0.95,0.368217054,2.334624583
46.154,8.1575,0.48,0.95,0.368217054,2.334624583
46.154,8.35,0.48,0.95,0.368217054,2.334624583
46.154,8.515,0.48,0.95,0.368217054,2.334624583
46.154,8.5425,0.48,0.95,0.368217054,2.334624583
46.154,8.57,0.48,0.95,0.368217054,2.334624583
46.154,8.5975,0.48,0.95,0.368217054,2.334624583
46.154,9.0375,0.48,0.95,0.368217054,2.334624583
46.154,9.065,0.48,0.95,0.368217054,2.334624583
46.154,9.0925,0.48,0.95,0.368217054,2.334624583
46.154,9.12,0.48,0.95,0.368217054,2.334624583
46.154,9.1475,0.48,0.95,0.368217054,2.334624583
46.154,9.175,0.48,0.95,0.368217054,2.334624583
46.154,9.2025,0.48,0.95,0.368217054,2.334624583
46.154,9.2575,0.48,0.95,0.368217054,2.334624583
46.154,9.285,0.48,0.95,0.368217054,2.334624583
46.154,9.3125,0.48,0.95,0.368217054,2.334624583
46.154,9.45,0.48,0.95,0.368217054,2.334624583
46.154,9.4775,0.48,0.95,0.368217054,2.334624583
46.154,9.505,0.48,0.95,0.368217054,2.334624583
46.154,9.5325,0.48,0.95,0.368217054,2.334624583
46.154,9.56,0.48,0.95,0.368217054,2.334624583
46.154,9.5875,0.48,0.95,0.368217054,2.334624583
46.154,9.67,0.48,0.95,0.368217054,2.334624583
46.154,9.6975,0.48,0.95,0.368217054,2.334624583
46.154,10.688,0.48,0.95,0.368217054,2.334624583
46.169,7.0025,0.48,0.95,0.368217054,2.334624583
46.169,7.36,0.48,0.95,0.368217054,2.334624583
46.169,7.5525,0.48,0.95,0.368217054,2.334624583
46.169,7.635,0.48,0.95,0.368217054,2.334624583
46.169,7.6625,0.48,0.95,0.368217054,2.334624583
46.169,7.69,0.48,0.95,0.368217054,2.334624583
46.169,7.7175,0.48,0.95,0.368217054,2.334624583
46.169,7.745,0.48,0.95,0.368217054,2.334624583
46.169,7.8825,0.48,0.95,0.368217054,2.334624583
46.169,7.9375,0.48,0.95,0.368217054,2.334624583
46.169,7.9925,0.48,0.95,0.368217054,2.334624583
46.169,8.02,0.48,0.95,0.368217054,2.334624583
46.169,8.0475,0.48,0.95,0.368217054,2.334624583
46.169,8.075,0.48,0.95,0.368217054,2.334624583
46.169,8.1025,0.48,0.95,0.368217054,2.334624583
46.169,8.3775,0.48,0.95,0.368217054,2.334624583
46.169,8.515,0.48,0.95,0.368217054,2.334624583
46.169,8.5425,0.48,0.95,0.368217054,2.334624583
46.169,8.68,0.48,0.95,0.368217054,2.334624583
46.169,9.0375,0.48,0.95,0.368217054,2.334624583
46.169,9.12,0.48,0.95,0.368217054,2.334624583
46.169,9.1475,0.48,0.95,0.368217054,2.334624583
46.169,9.175,0.48,0.95,0.368217054,2.334624583
46.169,9.2025,0.48,0.95,0.368217054,2.334624583
46.169,9.23,0.48,0.95,0.368217054,2.334624583
46.169,9.2575,0.48,0.95,0.368217054,2.334624583
46.169,9.285,0.48,0.95,0.368217054,2.334624583
46.183,7.6075,0.48,0.95,0.368217054,2.334624583
46.183,7.69,0.48,0.95,0.368217054,2.334624583
46.183,7.7175,0.48,0.95,0.368217054,2.334624583
46.183,7.7725,0.48,0.95,0.368217054,2.334624583
46.183,7.91,0.48,0.95,0.368217054,2.334624583
46.183,8.02,0.48,0.95,0.368217054,2.334624583
46.183,8.0475,0.48,0.95,0.368217054,2.334624583
46.183,8.1025,0.48,0.95,0.368217054,2.334624583
46.183,8.1575,0.48,0.95,0.368217054,2.334624583
46.183,8.7625,0.48,0.95,0.368217054,2.334624583
46.183,8.79,0.48,0.95,0.368217054,2.334624583
46.183,8.8175,0.48,0.95,0.368217054,2.334624583
46.183,8.845,0.48,0.95,0.368217054,2.334624583
46.183,8.8725,0.48,0.95,0.368217054,2.334624583
46.183,8.9275,0.48,0.95,0.368217054,2.334624583
46.183,8.9825,0.48,0.95,0.368217054,2.334624583
46.183,9.0375,0.48,0.95,0.368217054,2.334624583
46.183,9.065,0.48,0.95,0.368217054,2.334624583
46.183,9.0925,0.48,0.95,0.368217054,2.334624583
46.183,9.12,0.48,0.95,0.368217054,2.334624583
46.183,9.1475,0.48,0.95,0.368217054,2.334624583
46.183,9.175,0.48,0.95,0.368217054,2.334624583
46.183,9.23,0.48,0.95,0.368217054,2.334624583
46.183,9.2575,0.48,0.95,0.368217054,2.334624583
46.183,9.285,0.48,0.95,0.368217054,2.334624583
46.183,9.3125,0.48,0.95,0.368217054,2.334624583
46.183,9.34,0.48,0.95,0.368217054,2.334624583
46.183,9.615,0.48,0.95,0.368217054,2.334624583
46.197,7.0575,0.48,0.95,0.368217054,2.334624583
46.197,7.5525,0.48,0.95,0.368217054,2.334624583
46.197,7.6075,0.48,0.95,0.368217054,2.334624583
46.197,7.69,0.48,0.95,0.368217054,2.334624583
46.197,7.7175,0.48,0.95,0.368217054,2.334624583
46.197,7.745,0.48,0.95,0.368217054,2.334624583
46.197,7.8825,0.48,0.95,0.368217054,2.334624583
46.197,7.91,0.48,0.95,0.368217054,2.334624583
46.197,7.9375,0.48,0.95,0.368217054,2.334624583
46.197,7.965,0.48,0.95,0.368217054,2.334624583
46.197,7.9925,0.48,0.95,0.368217054,2.334624583
46.197,8.02,0.48,0.95,0.368217054,2.334624583
46.197,8.0475,0.48,0.95,0.368217054,2.334624583
46.197,8.405,0.48,0.95,0.368217054,2.334624583
46.197,8.79,0.48,0.95,0.368217054,2.334624583
46.197,9.0375,0.48,0.95,0.368217054,2.334624583
46.197,9.1475,0.48,0.95,0.368217054,2.334624583
46.197,9.175,0.48,0.95,0.368217054,2.334624583
46.197,9.23,0.48,0.95,0.368217054,2.334624583
46.197,9.395,0.48,0.95,0.368217054,2.334624583
46.197,9.4225,0.48,0.95,0.368217054,2.334624583
46.197,9.4775,0.48,0.95,0.368217054,2.334624583
46.197,9.505,0.48,0.95,0.368217054,2.334624583
46.197,9.615,0.48,0.95,0.368217054,2.334624583
46.197,9.6425,0.48,0.95,0.368217054,2.334624583
46.197,9.67,0.48,0.95,0.368217054,2.334624583
46.197,9.6975,0.48,0.95,0.368217054,2.334624583
46.197,9.725,0.48,0.95,0.368217054,2.334624583
46.197,9.7525,0.48,0.95,0.368217054,2.334624583
46.197,9.78,0.48,0.95,0.368217054,2.334624583
46.212,7.6075,0.48,0.95,0.368217054,2.334624583
46.212,7.7175,0.48,0.95,0.368217054,2.334624583
46.212,7.745,0.48,0.95,0.368217054,2.334624583
46.212,7.8275,0.48,0.95,0.368217054,2.334624583
46.212,7.855,0.48,0.95,0.368217054,2.334624583
46.212,7.8825,0.48,0.95,0.368217054,2.334624583
46.212,7.91,0.48,0.95,0.368217054,2.334624583
46.212,7.9375,0.48,0.95,0.368217054,2.334624583
46.212,7.965,0.48,0.95,0.368217054,2.334624583
46.212,8.075,0.48,0.95,0.368217054,2.334624583
46.212,8.1025,0.48,0.95,0.368217054,2.334624583
46.212,8.405,0.48,0.95,0.368217054,2.334624583
46.212,8.845,0.48,0.95,0.368217054,2.334624583
46.212,9.175,0.48,0.95,0.368217054,2.334624583
46.212,9.67,0.48,0.95,0.368217054,2.334624583
46.212,9.725,0.48,0.95,0.368217054,2.334624583
46.212,9.89,0.48,0.95,0.368217054,2.334624583
46.212,9.9725,0.48,0.95,0.368217054,2.334624583
46.212,10,0.48,0.95,0.368217054,2.334624583
46.227,7.635,0.48,0.95,0.368217054,2.334624583
46.227,7.69,0.48,0.95,0.368217054,2.334624583
46.227,7.7175,0.48,0.95,0.368217054,2.334624583
46.227,7.745,0.48,0.95,0.368217054,2.334624583
46.227,7.8,0.48,0.95,0.368217054,2.334624583
46.227,7.8275,0.48,0.95,0.368217054,2.334624583
46.227,7.855,0.48,0.95,0.368217054,2.334624583
46.227,7.9375,0.48,0.95,0.368217054,2.334624583
46.227,8.075,0.48,0.95,0.368217054,2.334624583
46.227,8.3775,0.48,0.95,0.368217054,2.334624583
46.227,8.4325,0.48,0.95,0.368217054,2.334624583
46.227,8.625,0.48,0.95,0.368217054,2.334624583
46.227,8.6525,0.48,0.95,0.368217054,2.334624583
46.227,8.68,0.48,0.95,0.368217054,2.334624583
46.227,8.7075,0.48,0.95,0.368217054,2.334624583
46.227,8.9275,0.48,0.95,0.368217054,2.334624583
46.227,8.955,0.48,0.95,0.368217054,2.334624583
46.227,9.12,0.48,0.95,0.368217054,2.334624583
46.227,9.1475,0.48,0.95,0.368217054,2.334624583
46.227,9.2025,0.48,0.95,0.368217054,2.334624583
46.227,9.23,0.48,0.95,0.368217054,2.334624583
46.227,9.285,0.48,0.95,0.368217054,2.334624583
46.227,9.6975,0.48,0.95,0.368217054,2.334624583
46.227,9.725,0.48,0.95,0.368217054,2.334624583
46.227,9.7525,0.48,0.95,0.368217054,2.334624583
46.227,10.027,0.48,0.95,0.368217054,2.334624583
46.227,10.11,0.48,0.95,0.368217054,2.334624583
46.227,10.137,0.48,0.95,0.368217054,2.334624583
