M;NC_71913836;2013-01-02 03:21:04.0;2.48;36.776;-121.2878;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.22538996;-0.06602001;-0.06602001;-0.06602001;-0.07398009;-0.07797003;-0.07797003;-0.0082399845;0.11926007;0.11926007;0.11726999;0.11128998;0.08340001;0.06746006;0.057500124;0.015660048;0.013669968;0.013669968;0.009690046;0.0037100315;-0.0062499046;-0.014219999;-0.01621008;-0.01621008;-0.022190094;-0.028160095;-0.040119886;-0.042109966;-0.042109966;-0.046089888;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;NC_71913836;2013-01-02 03:21:04.0;2.48;36.776;-121.2878;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.5745554;4.5745554;4.5745554;4.5745554;4.5745554;4.5745554;4.5745554;4.5745554;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;1.139645;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_15269617;2013-01-02 05:27:23.0;2.05;33.9077;-118.2703;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.10263991;-0.06770015;-0.17527008;-0.14040995;-0.15037012;-0.12646008;-0.13144994;-0.15934014;-0.15235996;-0.20415998;-0.20714998;-0.21113014;-0.21610999;-0.21610999;-0.22209;-0.20714998;-0.20914006;-0.2300601;-0.22308993;-0.22308993;-0.22308993;-0.22408009;-0.2709;-0.28883004;-0.29182005;-0.29082012;-0.27786994;-0.27786994;-0.28384995;-0.28384995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_15269617;2013-01-02 05:27:23.0;2.05;33.9077;-118.2703;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.2816207;2.5577738;2.5289588;2.5887625;3.710512;3.710512;2.6851158;2.6851158;2.6851158;2.931581;3.0243413;3.0243413;3.0243413;3.0243413;3.0243413;3.209139;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;3.3896735;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_15269705;2013-01-02 13:51:00.0;1.8;32.769;-117.4082;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.10154009;-0.13341999;-0.066680074;-0.066680074;-0.11947;-0.11947;-0.13441002;-0.3854301;-0.3854301;-0.45714998;-0.45714998;-0.45714998;-0.45714998;-0.64043;-0.64043;-0.64043;-0.65039015;-0.64840007;-0.64840007;-0.65836;-0.65836;-0.65836;-0.65836;-0.65836;-0.65836;-0.65836;-0.66831994;-0.66831994;-0.66831994;-0.6723001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_15269705;2013-01-02 13:51:00.0;1.8;32.769;-117.4082;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.1362553;4.1362553;4.1362553;4.1362553;4.1362553;4.1362553;4.1362553;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;1.5783411;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_15269721;2013-01-02 14:24:13.0;1.69;32.7658;-116.0387;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.36493993;-0.36493993;-0.43666005;-0.43666005;-0.49144983;-0.5402498;-0.59902;-0.60399985;-0.45159984;-0.45559;-0.46255994;-0.46554995;-0.44761992;-0.44761992;-0.44761992;-0.46455002;-0.46455002;-0.46455002;-0.48248005;-0.48248005;-0.51235986;-0.5213299;-0.5213299;-0.5213299;-0.5213299;-0.5213299;-0.5213299;-0.66675997;-0.66675997;-0.6747298;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_15269721;2013-01-02 14:24:13.0;1.69;32.7658;-116.0387;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.2113062;1.2113062;1.2113062;1.2113062;3.5286853;3.5286853;1.2046574;1.2046574;1.2113062;1.2113062;1.2113062;1.2113062;1.2113062;1.2113062;1.2113062;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;1.0162332;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_15269817;2013-01-03 03:33:17.0;1.56;32.9135;-116.3472;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.50689006;-0.52582;-0.44114995;-0.47004008;-0.52979994;-0.52979994;-0.49793005;-0.44613004;-0.45709014;-0.47502017;-0.47800994;-0.51088;-0.51088;-0.5188501;-0.52084017;-0.54175997;-0.53479004;-0.5397701;-0.5397701;-0.54175997;-0.54175997;-0.54175997;-0.54175997;-0.54175997;-0.55271006;-0.55471015;-0.55471015;-0.55471015;-0.55471015;-0.55471015;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_15269817;2013-01-03 03:33:17.0;1.56;32.9135;-116.3472;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.958998;4.958998;5.0437055;1.1264822;3.5538795;3.5538795;4.3817835;5.349071;5.3504534;5.3504534;5.3504534;6.4073353;6.4073353;6.4073353;6.4073353;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;7.025984;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_15269865;2013-01-03 06:41:04.0;2.24;34.5388;-116.5318;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.034650087;-0.061969995;-0.08985996;-0.045039892;-0.07691002;-0.06894994;-0.04305005;7.801056E-4;-0.030100107;-0.031090021;-0.035079956;-0.03208995;-0.018140078;0.003770113;-0.009180069;-0.026109934;-0.020139933;-0.075920105;-0.078909874;-0.09583998;-0.09484005;-0.11774993;-0.12273002;-0.1277101;-0.12671995;-0.12871003;-0.13667989;-0.1486299;-0.14066005;-0.14464998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_15269865;2013-01-03 06:41:04.0;2.24;34.5388;-116.5318;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.178683;1.5349208;1.5349208;1.5349208;3.3772542;3.3772542;2.3193333;1.5571128;1.5571128;1.5571128;1.5571128;1.5571128;1.0297257;1.0297257;1.0387778;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;2.7789626;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_15269897;2013-01-03 08:49:17.0;1.66;32.9133;-116.347;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.35907996;-0.41685998;-0.46267998;-0.46267998;-0.47463;-0.46666014;-0.46965015;-0.47164;-0.4885701;-0.4885701;-0.49056995;-0.48159993;-0.48458993;-0.45071995;-0.45071995;-0.45869005;-0.45869005;-0.46068013;-0.46267998;-0.46267998;-0.47463;-0.47463;-0.47463;-0.47463;-0.47463;-0.4796101;-0.4796101;-0.4796101;-0.4796101;-0.4796101;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_15269897;2013-01-03 08:49:17.0;1.66;32.9133;-116.347;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.67616695;0.67616695;1.9634393;1.9634393;1.9634393;4.871911;4.871911;4.871911;8.156145;8.888855;8.888855;8.739038;8.739038;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;4.619724;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_15269905;2013-01-03 09:32:04.0;2.0;33.326;-116.1823;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.0091199875;-0.0071299076;-0.031039953;-0.10772991;-0.20635009;-0.1933999;-0.20734;-0.2093401;-0.1904099;-0.19638991;-0.1694901;-0.17745996;-0.20137;-0.25116992;-0.23821998;-0.24419999;-0.24320006;-0.24220991;-0.26013994;-0.2850399;-0.28604007;-0.28604007;-0.28604007;-0.28604007;-0.28604007;-0.2880299;-0.2880299;-0.30496;-0.30496;-0.30496;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
D;CI_15269905;2013-01-03 09:32:04.0;2.0;33.326;-116.1823;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7.036154;7.036154;7.036154;4.6561394;3.0135918;4.6561394;3.0135918;2.0475192;0.9509884;1.0264907;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;0.7683446;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
M;CI_15270009;2013-01-03 17:31:57.0;2.51;33.1792;-116.2582;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0.29698992;-0.21232009;-0.15056992;-0.08383012;-0.0987699;-0.10674;-0.13264012;-0.17846012;-0.17846012;-0.15653992;-0.17147994;-0.17147994;-0.18842006;-0.18842006;-0.18642998;-0.18642998;-0.24519992;-0.2362299;-0.23821998;-0.23821998;-0.23821998;-0.23821998;-0.23821998;-0.23821998;-0.23821998;-0.23821998;-0.23821998;-0.23821998;-0.24021006;-0.24021006;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
